"IndividID","GroupRef","Focal_ID","FocalDate","FocalYear","FocalMonth","BehavObsDuration","numAvgHour","tempmax","ndvi","SuccForageBoutCount","TotalDigDuration","DigProp"
724,20,"13018_2","2000-08-12",2000,8,1030,9.718333333,25,0.218,7,370,0.359223301
207,5,"13028_1","2000-08-14",2000,8,1198,9.378472222,27,0.218,8,640,0.534223706
248,5,"13029_1","2000-08-14",2000,8,1182,9.936527778,27,0.218,10,641,0.542301184
218,5,"13030_1","2000-08-14",2000,8,1200,10.40583333,27,0.218,12,659,0.549166667
25,24,"13034_1","2000-08-14",2000,8,1203,10.54597222,27,0.218,7,405,0.336658354
68,24,"13035_1","2000-08-14",2000,8,1176,10.89694444,27,0.218,11,452,0.384353741
67,24,"13036_1","2000-08-14",2000,8,1109,11.34805556,27,0.218,8,354,0.319206492
69,24,"13040_1","2000-08-15",2000,8,1205,9.346805556,24.58,0.218,9,729,0.604979253
25,24,"13041_1","2000-08-15",2000,8,1189,9.825694444,24.58,0.218,7,778,0.654331371
66,24,"13042_1","2000-08-15",2000,8,1166,10.56875,24.58,0.218,4,658,0.56432247
64,24,"13043_1","2000-08-15",2000,8,1200,11.11194444,24.58,0.218,17,728,0.606666667
23,24,"13045_1","2000-08-15",2000,8,1195,9.681666667,24.58,0.218,9,188,0.157322176
68,24,"13047_1","2000-08-15",2000,8,1148,10.635,24.58,0.218,8,239,0.208188153
22,24,"13048_1","2000-08-15",2000,8,1065,11.07555556,24.58,0.218,8,146,0.137089202
617,16,"13058_1","2000-08-16",2000,8,1192,9.688194444,24.96,0.227,10,529,0.443791946
616,16,"13059_1","2000-08-16",2000,8,1201,10.12375,24.96,0.227,7,445,0.370524563
618,16,"13061_1","2000-08-16",2000,8,1239,10.82597222,24.96,0.227,10,871,0.702986279
260,5,"13065_1","2000-08-17",2000,8,1139,9.724722222,26.45,0.227,6,80,0.07023705
219,5,"13066_1","2000-08-17",2000,8,1281,10.12236111,26.45,0.227,8,579,0.451990632
262,5,"13067_1","2000-08-17",2000,8,1145,10.63388889,26.45,0.227,12,194,0.169432314
258,5,"13068_1","2000-08-17",2000,8,1102,11.08013889,26.45,0.227,9,158,0.143375681
22,24,"13082_1","2000-08-18",2000,8,1203,10.87402778,24.79,0.227,15,497,0.413133832
69,24,"13083_1","2000-08-18",2000,8,1195,11.42541667,24.79,0.227,7,553,0.462761506
64,24,"13084_1","2000-08-18",2000,8,1051,8.977361111,24.79,0.227,4,579,0.550903901
55,24,"13085_1","2000-08-18",2000,8,1191,10.76208333,24.79,0.227,9,623,0.52308984
61,24,"13086_1","2000-08-18",2000,8,1196,11.27194444,24.79,0.227,6,697,0.58277592
219,5,"13089_1","2000-08-18",2000,8,1149,9.248055556,24.79,0.227,3,38,0.033072237
261,5,"13090_1","2000-08-18",2000,8,1202,9.628333333,24.79,0.227,9,322,0.267886855
259,5,"13091_1","2000-08-18",2000,8,1176,10.04888889,24.79,0.227,9,255,0.216836735
260,5,"13092_1","2000-08-18",2000,8,1204,10.47541667,24.79,0.227,9,203,0.168604651
262,5,"13093_1","2000-08-18",2000,8,1115,10.98986111,24.79,0.227,10,171,0.153363229
280,6,"13095_1","2000-08-18",2000,8,1212,9.718194444,24.79,0.227,13,810,0.668316832
284,6,"13096_1","2000-08-18",2000,8,1215,10.19902778,24.79,0.227,4,477,0.392592593
285,6,"13097_1","2000-08-18",2000,8,1179,10.57222222,24.79,0.227,12,553,0.469041561
286,6,"13098_1","2000-08-18",2000,8,1249,10.97458333,24.79,0.227,11,625,0.50040032
482,11,"13103_1","2000-08-19",2000,8,1204,10.23388889,28.5,0.227,9,560,0.465116279
147,11,"13104_1","2000-08-19",2000,8,1201,10.61680556,28.5,0.227,9,760,0.632805995
526,11,"13105_1","2000-08-19",2000,8,1122,11.02833333,28.5,0.227,7,370,0.329768271
23,24,"13106_1","2000-08-19",2000,8,1246,9.269305556,28.5,0.227,5,539,0.43258427
65,24,"13107_1","2000-08-19",2000,8,1196,9.673611111,28.5,0.227,5,721,0.602842809
67,24,"13108_1","2000-08-19",2000,8,1020,10.01944444,28.5,0.227,8,615,0.602941176
69,24,"13116_1","2000-08-19",2000,8,1077,9.257777778,28.5,0.227,5,190,0.17641597
25,24,"13117_1","2000-08-19",2000,8,1141,9.723194444,28.5,0.227,15,229,0.200701139
68,24,"13118_1","2000-08-19",2000,8,1217,10.08097222,28.5,0.227,9,534,0.438783895
66,24,"13119_1","2000-08-19",2000,8,1057,10.59708333,28.5,0.227,7,301,0.284768212
58,24,"13120_1","2000-08-19",2000,8,1168,11.15902778,28.5,0.227,6,237,0.202910959
61,24,"13121_1","2000-08-19",2000,8,1125,11.59708333,28.5,0.227,7,338,0.300444444
529,11,"13131_1","2000-08-19",2000,8,1198,11.22027778,28.5,0.227,7,852,0.711185309
660,16,"13132_1","2000-08-19",2000,8,1223,9.222916667,28.5,0.227,10,507,0.414554374
616,16,"13133_1","2000-08-19",2000,8,1196,9.717777778,28.5,0.227,13,468,0.391304348
617,16,"13134_1","2000-08-19",2000,8,1196,10.15694444,28.5,0.227,7,499,0.41722408
259,5,"13144_1","2000-08-21",2000,8,1105,9.591111111,23.67,0.227,6,189,0.171040724
260,5,"13146_1","2000-08-21",2000,8,1176,10.15958333,23.67,0.227,10,255,0.216836735
262,5,"13149_1","2000-08-21",2000,8,1166,11.28763889,23.67,0.227,7,252,0.216123499
714,20,"13154_1","2000-08-21",2000,8,1199,9.841388889,23.67,0.227,11,292,0.24353628
715,20,"13155_1","2000-08-21",2000,8,1198,10.39375,23.67,0.227,20,425,0.35475793
711,20,"13156_1","2000-08-21",2000,8,1196,10.76805556,23.67,0.227,8,394,0.329431438
53,20,"13157_1","2000-08-21",2000,8,1289,11.13958333,23.67,0.227,14,609,0.472459271
617,16,"13160_1","2000-08-21",2000,8,1155,10.34513889,23.67,0.227,7,363,0.314285714
591,16,"13162_1","2000-08-21",2000,8,1197,11.19736111,23.67,0.227,14,439,0.366750209
69,24,"13163_1","2000-08-22",2000,8,1161,10.05361111,26.42,0.227,1,411,0.354005168
23,24,"13164_1","2000-08-22",2000,8,1216,10.60583333,26.42,0.227,4,638,0.524671053
18,24,"13165_1","2000-08-22",2000,8,1205,11.07180556,26.42,0.227,6,439,0.364315353
67,24,"13166_1","2000-08-22",2000,8,989,9.15625,26.42,0.227,3,426,0.430738119
22,24,"13168_1","2000-08-22",2000,8,1002,10.64888889,26.42,0.227,3,321,0.320359281
66,24,"13169_1","2000-08-22",2000,8,1083,11.14569444,26.42,0.227,7,123,0.113573407
280,6,"13174_1","2000-08-22",2000,8,1207,11.2075,26.42,0.227,3,925,0.766362883
666,20,"13176_1","2000-08-23",2000,8,1208,9.375833333,25.88,0.227,8,467,0.386589404
712,20,"13177_1","2000-08-23",2000,8,1209,9.896944444,25.88,0.227,5,532,0.440033085
705,6,"13178_1","2000-08-23",2000,8,1162,10.14541667,25.88,0.227,3,741,0.637693632
280,6,"13179_1","2000-08-23",2000,8,1192,10.77597222,25.88,0.227,6,692,0.580536913
284,6,"13180_1","2000-08-23",2000,8,1207,11.14736111,25.88,0.227,5,651,0.53935377
722,20,"13181_1","2000-08-23",2000,8,1187,9.407638889,25.88,0.227,7,227,0.191238416
667,20,"13182_1","2000-08-23",2000,8,1201,9.992777778,25.88,0.227,11,343,0.285595337
331,6,"13185_1","2000-08-23",2000,8,1217,10.62305556,25.88,0.227,4,827,0.679539852
330,6,"13186_1","2000-08-23",2000,8,1202,11.25555556,25.88,0.227,2,867,0.721297837
53,20,"13188_1","2000-08-24",2000,8,1207,9.458194444,24.8,0.227,12,432,0.357912179
724,20,"13189_1","2000-08-24",2000,8,1233,10.67166667,24.8,0.227,15,523,0.424168694
714,20,"13195_1","2000-08-24",2000,8,1171,9.464027778,24.8,0.227,12,142,0.121263877
724,20,"13196_1","2000-08-24",2000,8,1063,9.901111111,24.8,0.227,3,135,0.126999059
667,20,"13197_1","2000-08-24",2000,8,1186,10.55597222,24.8,0.227,7,80,0.067453626
723,20,"13198_1","2000-08-24",2000,8,1067,11.04958333,24.8,0.227,8,116,0.108716026
718,20,"13199_1","2000-08-24",2000,8,914,11.3825,24.8,0.227,4,122,0.133479212
19,24,"13200_1","2000-08-24",2000,8,1181,9.997222222,24.8,0.227,9,234,0.198137172
66,24,"13201_1","2000-08-24",2000,8,1241,10.50763889,24.8,0.227,17,598,0.48186946
719,20,"13202_1","2000-08-24",2000,8,1200,9.409444444,24.8,0.227,16,523,0.435833333
715,20,"13203_1","2000-08-24",2000,8,1207,9.778055556,24.8,0.227,14,246,0.203811102
711,20,"13204_1","2000-08-24",2000,8,1199,10.18833333,24.8,0.227,12,510,0.425354462
665,20,"13205_1","2000-08-24",2000,8,1200,10.71722222,24.8,0.227,12,538,0.448333333
722,20,"13206_1","2000-08-24",2000,8,1204,11.13111111,24.8,0.227,11,329,0.273255814
284,6,"13207_1","2000-08-24",2000,8,1195,8.816527778,24.8,0.227,11,756,0.632635983
329,6,"13208_1","2000-08-24",2000,8,1191,9.241527778,24.8,0.227,4,668,0.560873216
17,24,"13219_1","2000-08-25",2000,8,1201,9.033611111,29.88,0.227,5,483,0.402164863
55,24,"13220_1","2000-08-25",2000,8,1195,9.922083333,29.88,0.227,4,357,0.29874477
21,24,"13221_1","2000-08-25",2000,8,1208,10.39291667,29.88,0.227,4,549,0.454470199
22,24,"13222_1","2000-08-25",2000,8,1210,10.86972222,29.88,0.227,3,614,0.507438017
723,20,"13225_1","2000-08-25",2000,8,1201,10.54777778,29.88,0.227,7,452,0.376353039
722,20,"13227_1","2000-08-25",2000,8,1198,11.17805556,29.88,0.227,12,487,0.406510851
660,16,"13233_1","2000-08-25",2000,8,1170,9.11625,29.88,0.227,4,217,0.185470085
616,16,"13234_1","2000-08-25",2000,8,1210,9.498611111,29.88,0.227,5,282,0.233057851
617,16,"13238_1","2000-08-25",2000,8,1178,11.10819444,29.88,0.227,5,236,0.200339559
364,7,"13241_1","2000-08-26",2000,8,1210,10.55222222,29.42,0.227,12,383,0.316528926
755,21,"13242_1","2000-08-26",2000,8,1198,8.724444444,29.42,0.227,6,596,0.497495826
757,21,"13244_1","2000-08-26",2000,8,1187,10.21680556,29.42,0.227,9,708,0.596461668
53,20,"13245_1","2000-08-26",2000,8,1051,9.798194444,29.42,0.227,16,523,0.497621313
719,20,"13246_1","2000-08-26",2000,8,1238,10.68847222,29.42,0.227,4,497,0.401453958
665,20,"13247_1","2000-08-26",2000,8,1200,11.18041667,29.42,0.227,10,677,0.564166667
591,16,"13250_1","2000-08-26",2000,8,1187,9.059722222,29.42,0.227,13,526,0.443133951
618,16,"13252_1","2000-08-26",2000,8,1139,9.953055556,29.42,0.227,4,339,0.2976295
7,7,"13258_1","2000-08-28",2000,8,1201,10.12138889,30.76,0.227,8,543,0.452123231
364,7,"13259_1","2000-08-28",2000,8,1201,10.63666667,30.76,0.227,8,419,0.348875937
516,11,"13260_2","2000-08-28",2000,8,1057,10.00402778,30.76,0.227,8,340,0.32166509
55,24,"13262_1","2000-08-29",2000,8,1127,10.73097222,31.16,0.227,4,648,0.574977817
280,6,"13264_1","2000-08-29",2000,8,1199,9.67125,31.16,0.227,23,505,0.42118432
285,6,"13265_1","2000-08-29",2000,8,1117,10.25763889,31.16,0.227,10,264,0.236347359
281,6,"13266_1","2000-08-29",2000,8,1051,10.77111111,31.16,0.227,19,474,0.450999049
17,24,"13267_1","2000-08-30",2000,8,1203,8.696388889,29.06,0.227,5,464,0.385702411
67,24,"13268_1","2000-08-30",2000,8,1199,9.331805556,29.06,0.227,8,412,0.343619683
21,24,"13269_1","2000-08-30",2000,8,1201,9.997638889,29.06,0.227,9,480,0.399666944
21,24,"13274_1","2000-08-30",2000,8,1198,8.542083333,29.06,0.227,6,755,0.630217028
22,24,"13275_1","2000-08-30",2000,8,1084,9.261111111,29.06,0.227,5,507,0.467712177
66,24,"13276_1","2000-08-30",2000,8,1223,9.947361111,29.06,0.227,7,607,0.496320523
65,24,"13277_1","2000-08-30",2000,8,1200,10.80333333,29.06,0.227,8,695,0.579166667
666,20,"13284_1","2000-08-31",2000,8,1197,9.069166667,29.68,0.227,15,526,0.439431913
720,20,"13285_1","2000-08-31",2000,8,1197,9.870694444,29.68,0.227,7,534,0.446115288
715,20,"13286_1","2000-08-31",2000,8,1222,10.3225,29.68,0.227,10,630,0.515548282
260,5,"13292_1","2000-08-31",2000,8,1123,8.524027778,29.68,0.227,1,167,0.148708816
259,5,"13295_1","2000-08-31",2000,8,1122,9.864027778,29.68,0.227,1,139,0.123885918
262,5,"13296_1","2000-08-31",2000,8,1134,10.26916667,29.68,0.227,5,89,0.078483245
261,5,"13297_1","2000-08-31",2000,8,1155,10.7125,29.68,0.227,4,202,0.174891775
67,24,"13298_1","2000-09-01",2000,9,1085,9.144722222,30.6,0.227,5,120,0.110599078
68,24,"13299_1","2000-09-01",2000,9,1078,9.706111111,30.6,0.227,6,168,0.155844156
28,24,"13300_1","2000-09-01",2000,9,1045,10.20305556,30.6,0.227,5,277,0.26507177
21,24,"13301_1","2000-09-01",2000,9,1195,10.92027778,30.6,0.227,3,95,0.079497908
665,20,"13302_1","2000-09-01",2000,9,1206,8.291111111,30.6,0.227,11,389,0.322553897
666,20,"13303_1","2000-09-01",2000,9,1203,8.630416667,30.6,0.227,10,482,0.400665004
53,20,"13304_1","2000-09-01",2000,9,1215,8.997777778,30.6,0.227,2,361,0.297119342
711,20,"13305_1","2000-09-01",2000,9,1170,9.36,30.6,0.227,10,610,0.521367521
716,20,"13306_1","2000-09-01",2000,9,1292,9.962777778,30.6,0.227,6,690,0.534055728
705,6,"13307_1","2000-09-01",2000,9,1213,8.68,30.6,0.227,5,332,0.273701566
280,6,"13308_1","2000-09-01",2000,9,1180,9.294305556,30.6,0.227,6,511,0.433050847
281,6,"13309_1","2000-09-01",2000,9,1189,9.720416667,30.6,0.227,6,641,0.539108495
329,6,"13310_1","2000-09-01",2000,9,1177,10.17125,30.6,0.227,6,672,0.570943076
284,6,"13311_1","2000-09-01",2000,9,1132,10.84055556,30.6,0.227,0,591,0.522084806
285,6,"13312_1","2000-09-01",2000,9,1025,11.61541667,30.6,0.227,4,646,0.630243902
720,20,"13313_1","2000-09-02",2000,9,1196,8.970138889,32.24,0.227,8,571,0.477424749
53,20,"13314_1","2000-09-02",2000,9,1257,9.627777778,32.24,0.227,8,776,0.61734288
724,20,"13315_1","2000-09-02",2000,9,1242,10.41305556,32.24,0.227,7,557,0.448470209
715,20,"13316_1","2000-09-02",2000,9,1182,10.98388889,32.24,0.227,5,391,0.330795262
280,6,"13317_1","2000-09-02",2000,9,1203,9.339861111,32.24,0.227,9,650,0.540315877
705,6,"13318_1","2000-09-02",2000,9,1176,9.915,32.24,0.227,6,611,0.519557823
13,18,"13322_1","2000-09-02",2000,9,1189,10.74791667,32.24,0.227,4,531,0.446593776
757,21,"13323_1","2000-09-02",2000,9,1212,8.687916667,32.24,0.227,4,312,0.257425743
10,21,"13324_1","2000-09-02",2000,9,1223,9.5025,32.24,0.227,8,499,0.408013083
755,21,"13325_1","2000-09-02",2000,9,1178,10.25,32.24,0.227,4,108,0.091680815
758,21,"13326_1","2000-09-02",2000,9,1199,10.78444444,32.24,0.227,17,830,0.692243536
759,21,"13327_1","2000-09-02",2000,9,1259,11.23486111,32.24,0.227,12,793,0.629864972
70,18,"13328_1","2000-09-02",2000,9,1189,9.196388889,32.24,0.227,7,590,0.496215307
404,18,"13330_1","2000-09-02",2000,9,1264,10.07902778,32.24,0.227,0,815,0.644778481
27,18,"13331_1","2000-09-02",2000,9,1190,10.55319444,32.24,0.227,4,740,0.621848739
665,20,"13338_1","2000-09-04",2000,9,1215,8.972361111,21.79,0.227,6,477,0.392592593
53,20,"13339_1","2000-09-04",2000,9,1201,9.368888889,21.79,0.227,10,339,0.282264779
666,20,"13340_1","2000-09-04",2000,9,1201,9.718472222,21.79,0.227,11,606,0.504579517
719,20,"13342_1","2000-09-04",2000,9,1384,10.79,21.79,0.227,8,610,0.440751445
61,24,"13345_1","2000-09-05",2000,9,1162,8.494305556,27.84,0.227,8,229,0.19707401
64,24,"13346_1","2000-09-05",2000,9,1070,8.898472222,27.84,0.227,2,398,0.371962617
19,24,"13347_1","2000-09-05",2000,9,1070,9.385833333,27.84,0.227,3,330,0.308411215
21,24,"13350_1","2000-09-05",2000,9,1131,10.90138889,27.84,0.227,2,235,0.207780725
281,6,"13351_1","2000-09-05",2000,9,1147,9.146527778,27.84,0.227,10,717,0.62510898
19,24,"13352_1","2000-09-06",2000,9,1206,11.26583333,29.48,0.227,5,548,0.454394693
705,6,"13353_1","2000-09-06",2000,9,1200,9.496944444,29.48,0.227,10,482,0.401666667
150,24,"13358_1","2000-09-07",2000,9,1184,8.649722222,26.33,0.227,6,529,0.446790541
55,24,"13359_1","2000-09-07",2000,9,1201,9.199305556,26.33,0.227,5,875,0.728559534
62,24,"13361_1","2000-09-07",2000,9,1210,10.38277778,26.33,0.227,6,663,0.547933884
21,24,"13362_1","2000-09-07",2000,9,1210,10.96277778,26.33,0.227,5,705,0.582644628
64,24,"13363_1","2000-09-07",2000,9,1005,11.33527778,26.33,0.227,3,512,0.509452736
516,11,"13364_1","2000-09-07",2000,9,1194,8.50375,26.33,0.227,16,360,0.301507538
525,11,"13365_1","2000-09-07",2000,9,1203,8.907361111,26.33,0.227,11,610,0.507065669
404,18,"13367_1","2000-09-07",2000,9,1172,8.44375,26.33,0.227,6,772,0.658703072
70,18,"13368_1","2000-09-07",2000,9,1204,8.896111111,26.33,0.227,7,594,0.493355482
27,18,"13370_1","2000-09-07",2000,9,1158,9.952361111,26.33,0.227,4,743,0.641623489
13,18,"13371_1","2000-09-07",2000,9,1193,10.48222222,26.33,0.227,7,776,0.650461023
261,5,"13373_1","2000-09-08",2000,9,1204,9.273333333,31.08,0.227,9,299,0.24833887
207,5,"13374_1","2000-09-08",2000,9,1200,9.671944444,31.08,0.227,11,326,0.271666667
218,5,"13375_1","2000-09-08",2000,9,940,10.06027778,31.08,0.227,8,237,0.25212766
666,20,"13376_1","2000-09-08",2000,9,1151,8.696111111,31.08,0.227,14,268,0.232841008
711,20,"13377_1","2000-09-08",2000,9,1184,9.353055556,31.08,0.227,8,492,0.415540541
53,20,"13378_1","2000-09-08",2000,9,1155,9.829583333,31.08,0.227,6,513,0.444155844
665,20,"13379_1","2000-09-08",2000,9,1176,8.89625,31.08,0.227,10,525,0.446428571
667,20,"13381_1","2000-09-08",2000,9,1199,10.14694444,31.08,0.227,3,793,0.661384487
720,20,"13382_1","2000-09-08",2000,9,1457,10.87625,31.08,0.227,5,706,0.48455731
525,11,"13384_1","2000-09-08",2000,9,1223,8.401388889,31.08,0.227,4,854,0.698282911
480,11,"13385_1","2000-09-08",2000,9,1202,8.878194444,31.08,0.227,7,290,0.241264559
262,5,"13390_1","2000-09-09",2000,9,1202,8.969027778,32.28,0.227,14,357,0.297004992
257,5,"13391_1","2000-09-09",2000,9,1197,9.541666667,32.28,0.227,11,474,0.395989975
7,7,"13394_1","2000-09-09",2000,9,1195,5.910138889,32.28,0.227,8,214,0.179079498
403,7,"13395_1","2000-09-09",2000,9,1057,6.404583333,32.28,0.227,3,238,0.225165563
408,7,"13400_1","2000-09-09",2000,9,1108,10.80416667,32.28,0.227,1,64,0.057761733
25,24,"13403_1","2000-09-11",2000,9,1229,8.511805556,27.11,0.227,5,533,0.433685924
67,24,"13404_1","2000-09-11",2000,9,1200,9.045416667,27.11,0.227,4,309,0.2575
150,24,"13405_1","2000-09-11",2000,9,1201,9.679861111,27.11,0.227,7,706,0.587843464
705,6,"13410_1","2000-09-11",2000,9,1174,9.255555556,27.11,0.227,6,676,0.575809199
280,6,"13411_1","2000-09-11",2000,9,1183,10.12458333,27.11,0.227,6,691,0.584108199
13,18,"13414_1","2000-09-11",2000,9,1192,8.580138889,27.11,0.227,7,535,0.448825503
404,18,"13415_1","2000-09-11",2000,9,1194,9.005694444,27.11,0.227,3,425,0.355946399
70,18,"13416_1","2000-09-11",2000,9,1180,9.426666667,27.11,0.227,6,414,0.350847458
286,6,"13426_1","2000-09-12",2000,9,1195,9.533055556,33.19,0.227,2,854,0.714644351
330,6,"13427_1","2000-09-12",2000,9,1385,10.05069444,33.19,0.227,3,761,0.549458484
147,11,"13428_1","2000-09-12",2000,9,1112,10.61111111,33.19,0.227,7,382,0.34352518
524,11,"13429_1","2000-09-12",2000,9,1194,11.22013889,33.19,0.227,10,367,0.307370184
247,5,"13430_1","2000-09-13",2000,9,1201,9.46875,26.47,0.227,10,392,0.326394671
260,5,"13431_1","2000-09-13",2000,9,1201,9.886805556,26.47,0.227,12,442,0.368026644
258,5,"13455_1","2000-09-13",2000,9,1192,10.56152778,26.47,0.227,9,288,0.241610738
715,20,"13456_1","2000-09-13",2000,9,1193,9.28875,26.47,0.227,5,655,0.549036044
717,20,"13457_1","2000-09-13",2000,9,1200,9.932222222,26.47,0.227,4,808,0.673333333
53,20,"13458_1","2000-09-13",2000,9,1209,10.41736111,26.47,0.227,6,744,0.615384615
404,18,"13459_1","2000-09-13",2000,9,1402,10.02930556,26.47,0.227,10,741,0.52853067
70,18,"13461_1","2000-09-13",2000,9,1160,11.04347222,26.47,0.227,5,496,0.427586207
13,18,"13462_1","2000-09-13",2000,9,1079,11.47930556,26.47,0.227,3,421,0.390176089
284,6,"13465_1","2000-09-13",2000,9,1231,10.26319444,26.47,0.227,2,713,0.579203899
259,5,"13468_1","2000-09-14",2000,9,1202,8.868194444,18.75,0.227,9,373,0.31031614
258,5,"13474_1","2000-09-14",2000,9,1195,9.450416667,18.75,0.227,6,310,0.259414226
281,6,"13476_1","2000-09-14",2000,9,1196,8.812222222,18.75,0.227,5,734,0.613712375
284,6,"13477_1","2000-09-14",2000,9,1191,9.206111111,18.75,0.227,11,741,0.622166247
330,6,"13478_1","2000-09-14",2000,9,1207,9.911805556,18.75,0.227,7,671,0.555923778
286,6,"13479_1","2000-09-14",2000,9,1194,10.60361111,18.75,0.227,4,588,0.492462312
10,21,"13486_1","2000-09-14",2000,9,1126,9.000833333,18.75,0.227,9,682,0.605683837
755,21,"13487_1","2000-09-14",2000,9,1179,9.752361111,18.75,0.227,8,338,0.28668363
517,21,"13488_1","2000-09-14",2000,9,1200,10.50416667,18.75,0.227,12,602,0.501666667
518,21,"13489_1","2000-09-14",2000,9,1222,11.09680556,18.75,0.227,10,650,0.531914894
13,18,"13490_1","2000-09-14",2000,9,1179,8.98,18.75,0.227,11,628,0.532654792
404,18,"13491_1","2000-09-14",2000,9,1202,9.370138889,18.75,0.227,5,834,0.693843594
70,18,"13492_1","2000-09-14",2000,9,1189,9.937777778,18.75,0.227,3,881,0.740958789
58,24,"13495_1","2000-09-15",2000,9,1223,9.656111111,26.48,0.227,5,457,0.3736713
66,24,"13496_1","2000-09-15",2000,9,1119,10.16611111,26.48,0.227,6,310,0.277033065
64,24,"13497_1","2000-09-15",2000,9,1215,10.65763889,26.48,0.227,10,267,0.219753086
10,21,"13498_1","2000-09-15",2000,9,1199,8.842638889,26.48,0.227,4,725,0.604670559
517,21,"13499_1","2000-09-15",2000,9,1217,9.182916667,26.48,0.227,5,725,0.595727198
518,21,"13500_1","2000-09-15",2000,9,1202,9.556805556,26.48,0.227,6,579,0.481697171
755,21,"13501_1","2000-09-15",2000,9,1194,10.00861111,26.48,0.227,5,573,0.479899497
28,24,"13504_1","2000-09-15",2000,9,1048,9.782083333,26.48,0.227,7,233,0.222328244
21,24,"13506_1","2000-09-15",2000,9,1054,10.62333333,26.48,0.227,3,34,0.032258065
25,24,"13507_1","2000-09-15",2000,9,1186,10.99833333,26.48,0.227,12,195,0.164418212
13,18,"13509_1","2000-09-15",2000,9,1196,9.654166667,26.48,0.227,11,809,0.676421405
207,5,"13512_1","2000-09-15",2000,9,1200,8.378888889,26.48,0.227,5,620,0.516666667
218,5,"13513_1","2000-09-15",2000,9,1188,8.75875,26.48,0.227,11,890,0.749158249
219,5,"13514_1","2000-09-15",2000,9,1035,9.230138889,26.48,0.227,8,532,0.514009662
258,5,"13516_1","2000-09-15",2000,9,1189,10.32097222,26.48,0.227,9,521,0.438183347
247,5,"13517_1","2000-09-18",2000,9,1200,8.765833333,18.29,0.227,2,160,0.133333333
257,5,"13518_1","2000-09-18",2000,9,1200,9.479722222,18.29,0.227,17,346,0.288333333
480,11,"13519_1","2000-09-19",2000,9,1203,8.847638889,18.89,0.227,12,706,0.586866168
524,11,"13520_1","2000-09-19",2000,9,1191,9.768194444,18.89,0.227,3,713,0.598656591
482,11,"13521_1","2000-09-19",2000,9,1200,10.59152778,18.89,0.227,7,771,0.6425
13,18,"13525_1","2000-09-19",2000,9,1194,8.380277778,18.89,0.227,6,517,0.432998325
409,7,"13535_1","2000-09-21",2000,9,1202,8.402083333,27.58,0.227,9,326,0.271214642
403,7,"13536_1","2000-09-21",2000,9,1203,8.829027778,27.58,0.227,9,392,0.325852037
247,5,"13539_1","2000-09-21",2000,9,1188,8.844861111,27.58,0.227,8,379,0.319023569
207,5,"13540_1","2000-09-21",2000,9,1226,9.327222222,27.58,0.227,8,624,0.508972268
404,18,"13541_1","2000-09-21",2000,9,1189,7.9675,27.58,0.227,1,393,0.330529857
70,18,"13542_1","2000-09-21",2000,9,1202,8.433611111,27.58,0.227,2,606,0.504159734
13,18,"13543_1","2000-09-21",2000,9,1208,8.906805556,27.58,0.227,6,601,0.497516556
760,21,"13555_1","2000-09-22",2000,9,1112,9.671527778,28.46,0.227,4,155,0.139388489
801,21,"13556_1","2000-09-22",2000,9,1159,10.12513889,28.46,0.227,6,234,0.201898188
617,16,"13559_1","2000-09-22",2000,9,1108,8.586805556,28.46,0.227,4,110,0.099277978
660,16,"13560_1","2000-09-22",2000,9,1180,9.134166667,28.46,0.227,6,352,0.298305085
618,16,"13561_1","2000-09-22",2000,9,1195,9.614722222,28.46,0.227,10,206,0.172384937
591,16,"13562_1","2000-09-22",2000,9,1243,10.08055556,28.46,0.227,7,591,0.475462591
257,5,"13565_1","2000-09-23",2000,9,1197,8.422222222,31.59,0.227,12,613,0.512113617
218,5,"13566_1","2000-09-23",2000,9,1192,9.497638889,31.59,0.227,4,622,0.521812081
286,6,"13570_1","2000-09-23",2000,9,1147,8.47125,31.59,0.227,8,422,0.367916303
281,6,"13571_1","2000-09-23",2000,9,1229,9.244166667,31.59,0.227,10,380,0.309194467
280,6,"13572_1","2000-09-23",2000,9,1203,9.729305556,31.59,0.227,12,472,0.392352452
285,6,"13573_1","2000-09-23",2000,9,1002,10.26819444,31.59,0.227,16,307,0.306387226
592,16,"13577_1","2000-09-23",2000,9,1179,8.552083333,31.59,0.227,6,294,0.249363868
620,16,"13578_1","2000-09-23",2000,9,1135,9.11,31.59,0.227,18,409,0.360352423
403,7,"13580_1","2000-09-25",2000,9,1208,8.168055556,29.12,0.227,7,245,0.20281457
409,7,"13581_1","2000-09-25",2000,9,1121,8.556666667,29.12,0.227,11,290,0.258697591
329,6,"13586_1","2000-09-25",2000,9,1044,9.903333333,29.12,0.227,5,174,0.166666667
284,6,"13587_1","2000-09-25",2000,9,1049,10.38444444,29.12,0.227,8,87,0.08293613
724,20,"13594_1","2000-09-27",2000,9,1197,8.312222222,31.54,0.227,11,443,0.370091896
718,20,"13595_1","2000-09-27",2000,9,1209,8.916388889,31.54,0.227,11,370,0.306038048
755,21,"13596_1","2000-09-27",2000,9,1176,7.893472222,31.54,0.227,10,531,0.451530612
758,21,"13597_1","2000-09-27",2000,9,1183,8.283333333,31.54,0.227,6,574,0.485207101
715,20,"13598_1","2000-09-28",2000,9,1197,8.973194444,21.35,0.227,6,331,0.276524645
258,5,"13603_1","2000-09-29",2000,9,1201,7.848194444,37.67,0.227,10,360,0.299750208
