"GroupRef","Date","GroupSize","GroupSize_ExcPups","GroupName"
40,2002-03-01,19.9565217391304,17.0869565217391,"YoungOnes"
41,2002-03-01,10.9333333333333,6,"Zappa"
4,2002-04-01,22,22,"Balrog"
7,2002-04-01,17.8571428571429,17.8571428571429,"DrieDoring"
8,2002-04-01,27.1176470588235,25.9411764705882,"Elveera"
9,2002-04-01,41.3076923076923,29.6923076923077,"Frisky"
10,2002-04-01,9,9,"Gattaca"
18,2002-04-01,15.4074074074074,10.962962962963,"Lazuli"
28,2002-04-01,30.3333333333333,28.4666666666667,"Rascals"
32,2002-04-01,5.6,5.6,"Tottenham"
35,2002-04-01,32.6363636363636,30.5454545454545,"Vivian"
36,2002-04-01,18.5625,18.125,"Whiskers"
40,2002-04-01,19,16,"YoungOnes"
41,2002-04-01,11,6,"Zappa"
4,2002-05-01,21.9230769230769,21.9230769230769,"Balrog"
7,2002-05-01,19,16.9545454545455,"DrieDoring"
8,2002-05-01,29.7619047619048,25.8095238095238,"Elveera"
9,2002-05-01,40.0714285714286,38.0714285714286,"Frisky"
10,2002-05-01,8.76923076923077,8.76923076923077,"Gattaca"
18,2002-05-01,15.4090909090909,10.6363636363636,"Lazuli"
28,2002-05-01,30.7333333333333,25.8,"Rascals"
32,2002-05-01,5,5,"Tottenham"
35,2002-05-01,33.6153846153846,31.6153846153846,"Vivian"
36,2002-05-01,18.6111111111111,17.8333333333333,"Whiskers"
40,2002-05-01,19.4,18.95,"YoungOnes"
41,2002-05-01,11,11,"Zappa"
4,2002-06-01,21.5714285714286,21.5714285714286,"Balrog"
7,2002-06-01,21.9130434782609,17.9130434782609,"DrieDoring"
8,2002-06-01,30,30,"Elveera"
9,2002-06-01,44.2083333333333,40.5,"Frisky"
10,2002-06-01,8.88888888888889,8.88888888888889,"Gattaca"
18,2002-06-01,15.9333333333333,15.9333333333333,"Lazuli"
28,2002-06-01,31.6,31.6,"Rascals"
35,2002-06-01,32.9090909090909,32.9090909090909,"Vivian"
36,2002-06-01,18.4090909090909,18.4090909090909,"Whiskers"
40,2002-06-01,21.2631578947368,18.5789473684211,"YoungOnes"
41,2002-06-01,10.8823529411765,10.8823529411765,"Zappa"
4,2002-07-01,21.3333333333333,21.3333333333333,"Balrog"
7,2002-07-01,21.6315789473684,21.6315789473684,"DrieDoring"
8,2002-07-01,29.6666666666667,29.6666666666667,"Elveera"
9,2002-07-01,44.6363636363636,44.6363636363636,"Frisky"
10,2002-07-01,8.55,8.55,"Gattaca"
18,2002-07-01,15.3333333333333,15.3333333333333,"Lazuli"
28,2002-07-01,32.05,32.05,"Rascals"
35,2002-07-01,30.7222222222222,30.7222222222222,"Vivian"
36,2002-07-01,16.2380952380952,16.2380952380952,"Whiskers"
40,2002-07-01,21.4761904761905,18.4761904761905,"YoungOnes"
41,2002-07-01,10.7619047619048,10.7619047619048,"Zappa"
4,2002-08-01,19.1538461538462,19.1538461538462,"Balrog"
7,2002-08-01,20.25,20.25,"DrieDoring"
8,2002-08-01,28.9411764705882,28.9411764705882,"Elveera"
9,2002-08-01,39.4444444444444,39.4444444444444,"Frisky"
10,2002-08-01,8.66666666666667,8.66666666666667,"Gattaca"
18,2002-08-01,12.3684210526316,12.3684210526316,"Lazuli"
28,2002-08-01,28.952380952381,28.952380952381,"Rascals"
35,2002-08-01,26.625,26.625,"Vivian"
36,2002-08-01,14.0526315789474,14.0526315789474,"Whiskers"
40,2002-08-01,19.0625,19.0625,"YoungOnes"
41,2002-08-01,10.4117647058824,10.4117647058824,"Zappa"
4,2002-09-01,18.9285714285714,18.9285714285714,"Balrog"
7,2002-09-01,17.8,17.8,"DrieDoring"
8,2002-09-01,28.5217391304348,28.5217391304348,"Elveera"
9,2002-09-01,31.7222222222222,31.7222222222222,"Frisky"
10,2002-09-01,8.88235294117647,7.88235294117647,"Gattaca"
18,2002-09-01,10.8095238095238,10.8095238095238,"Lazuli"
24,2002-09-01,15,15,"Pharside"
28,2002-09-01,31.7391304347826,31.1304347826087,"Rascals"
35,2002-09-01,25.3636363636364,24.9545454545455,"Vivian"
36,2002-09-01,15.5238095238095,13.952380952381,"Whiskers"
40,2002-09-01,16.4782608695652,16.4782608695652,"YoungOnes"
41,2002-09-01,9.6875,9.6875,"Zappa"
1,2002-10-01,4.5,4.5,"Asphodel"
4,2002-10-01,17,17,"Balrog"
7,2002-10-01,15.4736842105263,15.4736842105263,"DrieDoring"
8,2002-10-01,30.7,27.4,"Elveera"
9,2002-10-01,32.5,32.5,"Frisky"
10,2002-10-01,9.27777777777778,8.33333333333333,"Gattaca"
18,2002-10-01,14.2777777777778,11,"Lazuli"
19,2002-10-01,5.53846153846154,4.84615384615385,"Moomins"
24,2002-10-01,12.1111111111111,12.1111111111111,"Pharside"
28,2002-10-01,29.047619047619,27.047619047619,"Rascals"
35,2002-10-01,24.3,21.6,"Vivian"
36,2002-10-01,16.8181818181818,13.8181818181818,"Whiskers"
38,2002-10-01,6.16666666666667,4.83333333333333,"Xhosa"
40,2002-10-01,17.0454545454545,15.1363636363636,"YoungOnes"
41,2002-10-01,13.2173913043478,9.73913043478261,"Zappa"
4,2002-11-01,16.375,16.375,"Balrog"
7,2002-11-01,16.0666666666667,13.4666666666667,"DrieDoring"
8,2002-11-01,24.4666666666667,21.4666666666667,"Elveera"
9,2002-11-01,32.4705882352941,29.8823529411765,"Frisky"
10,2002-11-01,8.33333333333333,8.33333333333333,"Gattaca"
18,2002-11-01,12.8888888888889,8.88888888888889,"Lazuli"
19,2002-11-01,5,5,"Moomins"
24,2002-11-01,4.16666666666667,4.16666666666667,"Pharside"
28,2002-11-01,24,24,"Rascals"
35,2002-11-01,19.1428571428571,16.2380952380952,"Vivian"
36,2002-11-01,15.8235294117647,15.8235294117647,"Whiskers"
38,2002-11-01,9,7,"Xhosa"
40,2002-11-01,16.4,13.6,"YoungOnes"
41,2002-11-01,12.0555555555556,8.33333333333333,"Zappa"
4,2002-12-01,16.9,16.9,"Balrog"
7,2002-12-01,14,12,"DrieDoring"
8,2002-12-01,27.9473684210526,26.7894736842105,"Elveera"
9,2002-12-01,34.6,31.6,"Frisky"
10,2002-12-01,10.5294117647059,9.70588235294118,"Gattaca"
18,2002-12-01,12.3571428571429,12.3571428571429,"Lazuli"
19,2002-12-01,4.9,4.9,"Moomins"
28,2002-12-01,29.0588235294118,25.7058823529412,"Rascals"
35,2002-12-01,22.6,20.9333333333333,"Vivian"
36,2002-12-01,19.8571428571429,16.7142857142857,"Whiskers"
38,2002-12-01,6.625,6.625,"Xhosa"
40,2002-12-01,16.0588235294118,16.0588235294118,"YoungOnes"
41,2002-12-01,14.6666666666667,13.8333333333333,"Zappa"
4,2003-01-01,22.4166666666667,20.4166666666667,"Balrog"
7,2003-01-01,15.0666666666667,14.1333333333333,"DrieDoring"
8,2003-01-01,33.5714285714286,27.5714285714286,"Elveera"
9,2003-01-01,36,35.0666666666667,"Frisky"
10,2003-01-01,10.9411764705882,9.05882352941176,"Gattaca"
18,2003-01-01,13.8181818181818,12.8181818181818,"Lazuli"
19,2003-01-01,9.66666666666667,5,"Moomins"
28,2003-01-01,28.0625,25.0625,"Rascals"
35,2003-01-01,25.7777777777778,20.7777777777778,"Vivian"
36,2003-01-01,19.8888888888889,16.1111111111111,"Whiskers"
38,2003-01-01,5.9375,5.9375,"Xhosa"
40,2003-01-01,21.5625,17.1875,"YoungOnes"
41,2003-01-01,16.7619047619048,13.7619047619048,"Zappa"
4,2003-02-01,21.6666666666667,17.6666666666667,"Balrog"
7,2003-02-01,15.8,13.8,"DrieDoring"
8,2003-02-01,31.6428571428571,31.6428571428571,"Elveera"
9,2003-02-01,33.2777777777778,32.5,"Frisky"
10,2003-02-01,11.4705882352941,11.4705882352941,"Gattaca"
18,2003-02-01,13.9166666666667,13.9166666666667,"Lazuli"
19,2003-02-01,10,5,"Moomins"
28,2003-02-01,26.2,26.2,"Rascals"
35,2003-02-01,24.8333333333333,24.8333333333333,"Vivian"
36,2003-02-01,22.1111111111111,20.3703703703704,"Whiskers"
38,2003-02-01,5.4,5.4,"Xhosa"
40,2003-02-01,22.875,22.875,"YoungOnes"
41,2003-02-01,14.7857142857143,14.7857142857143,"Zappa"
4,2003-03-01,20.75,20.75,"Balrog"
7,2003-03-01,15.75,15.75,"DrieDoring"
8,2003-03-01,32,31.9166666666667,"Elveera"
9,2003-03-01,36.4583333333333,35.9583333333333,"Frisky"
10,2003-03-01,11.5909090909091,11.5909090909091,"Gattaca"
18,2003-03-01,17.3157894736842,13.8947368421053,"Lazuli"
19,2003-03-01,10,10,"Moomins"
28,2003-03-01,30.2,25.36,"Rascals"
35,2003-03-01,35.1481481481481,28.7407407407407,"Vivian"
36,2003-03-01,20.6153846153846,19.0769230769231,"Whiskers"
38,2003-03-01,4.63636363636364,4.63636363636364,"Xhosa"
40,2003-03-01,23.8333333333333,22.75,"YoungOnes"
41,2003-03-01,17.6666666666667,16.1333333333333,"Zappa"
4,2003-04-01,23.75,23.75,"Balrog"
7,2003-04-01,16.5833333333333,16.5833333333333,"DrieDoring"
8,2003-04-01,33.4666666666667,32.4666666666667,"Elveera"
9,2003-04-01,38.8235294117647,37.8235294117647,"Frisky"
10,2003-04-01,10.8,10.8,"Gattaca"
18,2003-04-01,18,13,"Lazuli"
19,2003-04-01,9.88888888888889,9.88888888888889,"Moomins"
28,2003-04-01,31.3333333333333,25.5238095238095,"Rascals"
35,2003-04-01,37.9047619047619,28.9047619047619,"Vivian"
36,2003-04-01,18.1538461538462,18.1538461538462,"Whiskers"
38,2003-04-01,4.13333333333333,4.13333333333333,"Xhosa"
40,2003-04-01,26.8,22.8666666666667,"YoungOnes"
41,2003-04-01,18.9,15.9,"Zappa"
4,2003-05-01,22.3,22.3,"Balrog"
7,2003-05-01,15.8888888888889,15.8888888888889,"DrieDoring"
8,2003-05-01,32.1739130434783,32.1739130434783,"Elveera"
9,2003-05-01,37.5,36.5,"Frisky"
10,2003-05-01,10.95,10.95,"Gattaca"
18,2003-05-01,18,18,"Lazuli"
19,2003-05-01,9.26666666666667,9.26666666666667,"Moomins"
28,2003-05-01,27.1739130434783,27.1739130434783,"Rascals"
35,2003-05-01,32.88,32.88,"Vivian"
36,2003-05-01,19.7407407407407,19.7407407407407,"Whiskers"
38,2003-05-01,4,4,"Xhosa"
40,2003-05-01,25.952380952381,25.952380952381,"YoungOnes"
41,2003-05-01,17.4,17.4,"Zappa"
4,2003-06-01,23.1111111111111,23.1111111111111,"Balrog"
7,2003-06-01,16,16,"DrieDoring"
8,2003-06-01,31.3157894736842,31.3157894736842,"Elveera"
9,2003-06-01,37.4117647058824,37.4117647058824,"Frisky"
10,2003-06-01,11,11,"Gattaca"
18,2003-06-01,17.8,17.8,"Lazuli"
19,2003-06-01,8.57894736842105,8.57894736842105,"Moomins"
28,2003-06-01,27,27,"Rascals"
35,2003-06-01,34.5,34.5,"Vivian"
36,2003-06-01,18.8260869565217,18.8260869565217,"Whiskers"
38,2003-06-01,3.92307692307692,3.92307692307692,"Xhosa"
40,2003-06-01,26,26,"YoungOnes"
41,2003-06-01,18,18,"Zappa"
4,2003-07-01,23.0588235294118,23.0588235294118,"Balrog"
7,2003-07-01,14.7333333333333,14.7333333333333,"DrieDoring"
8,2003-07-01,31.5555555555556,31.5555555555556,"Elveera"
9,2003-07-01,34,34,"Frisky"
10,2003-07-01,11,11,"Gattaca"
18,2003-07-01,16,16,"Lazuli"
19,2003-07-01,9,9,"Moomins"
28,2003-07-01,22.9375,22.9375,"Rascals"
35,2003-07-01,32.1052631578947,32.1052631578947,"Vivian"
36,2003-07-01,19,19,"Whiskers"
38,2003-07-01,3.30769230769231,3.30769230769231,"Xhosa"
40,2003-07-01,25.8888888888889,25.8888888888889,"YoungOnes"
41,2003-07-01,17.6666666666667,17.6666666666667,"Zappa"
4,2003-08-01,22.9411764705882,22.9411764705882,"Balrog"
7,2003-08-01,15.7777777777778,15.7777777777778,"DrieDoring"
8,2003-08-01,30.6190476190476,30.6190476190476,"Elveera"
9,2003-08-01,25.1428571428571,25.1428571428571,"Frisky"
10,2003-08-01,11,11,"Gattaca"
18,2003-08-01,14.2857142857143,14.2857142857143,"Lazuli"
19,2003-08-01,9,9,"Moomins"
28,2003-08-01,22.1666666666667,22.1666666666667,"Rascals"
35,2003-08-01,30.1363636363636,30.1363636363636,"Vivian"
36,2003-08-01,19,19,"Whiskers"
38,2003-08-01,3.06666666666667,3.06666666666667,"Xhosa"
40,2003-08-01,25.9545454545455,25.9545454545455,"YoungOnes"
41,2003-08-01,18,18,"Zappa"
4,2003-09-01,20.8,20.8,"Balrog"
7,2003-09-01,15.4,15.4,"DrieDoring"
8,2003-09-01,30.25,30.25,"Elveera"
9,2003-09-01,34.8235294117647,34.8235294117647,"Frisky"
10,2003-09-01,8.85714285714286,8.85714285714286,"Gattaca"
18,2003-09-01,12.6842105263158,12.6842105263158,"Lazuli"
19,2003-09-01,8.9375,8.9375,"Moomins"
28,2003-09-01,21.9230769230769,21.7692307692308,"Rascals"
35,2003-09-01,27.5,27.5,"Vivian"
36,2003-09-01,18.4375,18.4375,"Whiskers"
38,2003-09-01,2.375,2.375,"Xhosa"
40,2003-09-01,25.8,25.8,"YoungOnes"
41,2003-09-01,16.1875,16.1875,"Zappa"
4,2003-10-01,15.7142857142857,15.7142857142857,"Balrog"
7,2003-10-01,13.3333333333333,13.3333333333333,"DrieDoring"
8,2003-10-01,24,24,"Elveera"
9,2003-10-01,23.75,23.75,"Frisky"
10,2003-10-01,6.32,6.32,"Gattaca"
18,2003-10-01,11.6666666666667,11.6666666666667,"Lazuli"
19,2003-10-01,8.23809523809524,8.23809523809524,"Moomins"
28,2003-10-01,17.2105263157895,17.2105263157895,"Rascals"
35,2003-10-01,19.8518518518519,19.8518518518519,"Vivian"
36,2003-10-01,15.5,15.5,"Whiskers"
38,2003-10-01,2,2,"Xhosa"
40,2003-10-01,19.8888888888889,19.8888888888889,"YoungOnes"
41,2003-10-01,11.35,11.35,"Zappa"
4,2003-11-01,7.61904761904762,7.61904761904762,"Balrog"
7,2003-11-01,11.45,11.45,"DrieDoring"
8,2003-11-01,19,19,"Elveera"
9,2003-11-01,15.8,15.8,"Frisky"
10,2003-11-01,5.15789473684211,5.15789473684211,"Gattaca"
18,2003-11-01,10.75,10.75,"Lazuli"
19,2003-11-01,7.13636363636364,7.13636363636364,"Moomins"
28,2003-11-01,12.7894736842105,12.7894736842105,"Rascals"
35,2003-11-01,15.2,15.2,"Vivian"
36,2003-11-01,11.45,11.45,"Whiskers"
40,2003-11-01,16.7142857142857,16.7142857142857,"YoungOnes"
41,2003-11-01,11.72,10.04,"Zappa"
4,2003-12-01,6.05,6.05,"Balrog"
7,2003-12-01,8.47368421052632,8.21052631578947,"DrieDoring"
8,2003-12-01,18.4761904761905,18.4761904761905,"Elveera"
9,2003-12-01,8.29411764705882,8.29411764705882,"Frisky"
10,2003-12-01,7.05882352941176,4.23529411764706,"Gattaca"
18,2003-12-01,11.8095238095238,10.952380952381,"Lazuli"
19,2003-12-01,6.8,6.8,"Moomins"
28,2003-12-01,7.92307692307692,7.92307692307692,"Rascals"
35,2003-12-01,16.6818181818182,15.9545454545455,"Vivian"
36,2003-12-01,11.7,10.7,"Whiskers"
40,2003-12-01,14.5714285714286,14.5714285714286,"YoungOnes"
41,2003-12-01,12.44,9.44,"Zappa"
4,2004-01-01,6.36363636363636,6.36363636363636,"Balrog"
7,2004-01-01,11,8.22222222222222,"DrieDoring"
8,2004-01-01,22.7272727272727,18.1818181818182,"Elveera"
9,2004-01-01,11.6428571428571,8.92857142857143,"Frisky"
10,2004-01-01,8.82352941176471,4.82352941176471,"Gattaca"
18,2004-01-01,13.25,10.9375,"Lazuli"
19,2004-01-01,5.8,5.8,"Moomins"
28,2004-01-01,8,8,"Rascals"
35,2004-01-01,18.952380952381,15.952380952381,"Vivian"
36,2004-01-01,14.8421052631579,10.8421052631579,"Whiskers"
40,2004-01-01,16.7222222222222,14.7222222222222,"YoungOnes"
41,2004-01-01,10.85,10.85,"Zappa"
4,2004-02-01,6.33333333333333,6.33333333333333,"Balrog"
7,2004-02-01,9,7,"DrieDoring"
8,2004-02-01,19.8181818181818,14.8636363636364,"Elveera"
9,2004-02-01,11.1904761904762,8.71428571428571,"Frisky"
10,2004-02-01,9,9,"Gattaca"
18,2004-02-01,12.35,10.45,"Lazuli"
19,2004-02-01,9.1304347826087,5.8695652173913,"Moomins"
28,2004-02-01,7.66666666666667,7.27777777777778,"Rascals"
35,2004-02-01,18.15,15.05,"Vivian"
36,2004-02-01,14.8333333333333,10.9166666666667,"Whiskers"
40,2004-02-01,16.4210526315789,14.4210526315789,"YoungOnes"
41,2004-02-01,15.2727272727273,11.7727272727273,"Zappa"
4,2004-03-01,8.5,8.5,"Balrog"
7,2004-03-01,10.65,8.65,"DrieDoring"
8,2004-03-01,20.0416666666667,18.9166666666667,"Elveera"
9,2004-03-01,9.9375,9.9375,"Frisky"
10,2004-03-01,12.5384615384615,8.96153846153846,"Gattaca"
18,2004-03-01,14.9166666666667,12.9166666666667,"Lazuli"
19,2004-03-01,10.7692307692308,5.76923076923077,"Moomins"
28,2004-03-01,11.6842105263158,7.31578947368421,"Rascals"
35,2004-03-01,19.125,17.8333333333333,"Vivian"
36,2004-03-01,17.7894736842105,14.9473684210526,"Whiskers"
40,2004-03-01,15.15,15.15,"YoungOnes"
41,2004-03-01,17.9,11.95,"Zappa"
4,2004-04-01,10.0555555555556,8.77777777777778,"Balrog"
7,2004-04-01,13.8235294117647,8.82352941176471,"DrieDoring"
8,2004-04-01,23.7826086956522,17.8695652173913,"Elveera"
9,2004-04-01,10.1,9.25,"Frisky"
10,2004-04-01,12.8636363636364,8.86363636363636,"Gattaca"
18,2004-04-01,18,13,"Lazuli"
19,2004-04-01,11,11,"Moomins"
28,2004-04-01,13.9375,6.9375,"Rascals"
35,2004-04-01,19,17.9375,"Vivian"
36,2004-04-01,23.5789473684211,14.7894736842105,"Whiskers"
40,2004-04-01,16.3,14.15,"YoungOnes"
41,2004-04-01,16.8666666666667,16.5333333333333,"Zappa"
4,2004-05-01,12.05,8.85,"Balrog"
7,2004-05-01,12.7333333333333,12.7333333333333,"DrieDoring"
8,2004-05-01,23.952380952381,21.952380952381,"Elveera"
9,2004-05-01,12.7391304347826,8.91304347826087,"Frisky"
10,2004-05-01,12.5454545454545,12.5454545454545,"Gattaca"
18,2004-05-01,17.6363636363636,17.6363636363636,"Lazuli"
19,2004-05-01,9.6,9.6,"Moomins"
28,2004-05-01,14,14,"Rascals"
35,2004-05-01,18.9047619047619,18.9047619047619,"Vivian"
36,2004-05-01,24,20,"Whiskers"
40,2004-05-01,18.0588235294118,14.0588235294118,"YoungOnes"
41,2004-05-01,20.6,16.5,"Zappa"
4,2004-06-01,14.695652173913,12,"Balrog"
7,2004-06-01,11.2916666666667,11.2916666666667,"DrieDoring"
8,2004-06-01,26.7083333333333,23.9166666666667,"Elveera"
9,2004-06-01,13,9,"Frisky"
10,2004-06-01,11.92,11.92,"Gattaca"
18,2004-06-01,15.9444444444444,15.9444444444444,"Lazuli"
19,2004-06-01,8.91304347826087,8.91304347826087,"Moomins"
28,2004-06-01,14,14,"Rascals"
35,2004-06-01,20.4782608695652,18.6521739130435,"Vivian"
36,2004-06-01,23.2727272727273,23.2727272727273,"Whiskers"
40,2004-06-01,16.695652173913,16.695652173913,"YoungOnes"
41,2004-06-01,20.8181818181818,20.8181818181818,"Zappa"
4,2004-07-01,14,12,"Balrog"
7,2004-07-01,10.9473684210526,10.9473684210526,"DrieDoring"
8,2004-07-01,25.6315789473684,23.6842105263158,"Elveera"
9,2004-07-01,12.6666666666667,12.6666666666667,"Frisky"
10,2004-07-01,11.8636363636364,11.8636363636364,"Gattaca"
18,2004-07-01,15.4761904761905,15.4761904761905,"Lazuli"
19,2004-07-01,8,8,"Moomins"
28,2004-07-01,13.9090909090909,13.9090909090909,"Rascals"
35,2004-07-01,20.7916666666667,18.7916666666667,"Vivian"
36,2004-07-01,22.8823529411765,22.8823529411765,"Whiskers"
40,2004-07-01,15.4347826086957,15.4347826086957,"YoungOnes"
41,2004-07-01,20.5294117647059,20.5294117647059,"Zappa"
4,2004-08-01,13.4545454545455,13.4545454545455,"Balrog"
7,2004-08-01,10.4375,10.4375,"DrieDoring"
8,2004-08-01,25.9545454545455,25.9545454545455,"Elveera"
9,2004-08-01,14.2916666666667,12.5416666666667,"Frisky"
10,2004-08-01,11.5833333333333,11.5833333333333,"Gattaca"
18,2004-08-01,15.962962962963,15.962962962963,"Lazuli"
19,2004-08-01,11.4814814814815,8,"Moomins"
28,2004-08-01,13.7391304347826,13.7391304347826,"Rascals"
35,2004-08-01,20.92,20.92,"Vivian"
36,2004-08-01,22.9583333333333,22.9583333333333,"Whiskers"
40,2004-08-01,19.4,16.2,"YoungOnes"
41,2004-08-01,17.5238095238095,17.5238095238095,"Zappa"
4,2004-09-01,12.5454545454545,12.5454545454545,"Balrog"
7,2004-09-01,8.625,8.625,"DrieDoring"
8,2004-09-01,24.695652173913,24.695652173913,"Elveera"
9,2004-09-01,15.0454545454545,12.1363636363636,"Frisky"
10,2004-09-01,11.8333333333333,11.8333333333333,"Gattaca"
18,2004-09-01,13.8421052631579,13.8421052631579,"Lazuli"
19,2004-09-01,12,8,"Moomins"
28,2004-09-01,13.4,13.4,"Rascals"
35,2004-09-01,19.125,19.125,"Vivian"
36,2004-09-01,21.6153846153846,21.6153846153846,"Whiskers"
40,2004-09-01,19.6190476190476,15.6190476190476,"YoungOnes"
41,2004-09-01,15.15,14.75,"Zappa"
4,2004-10-01,8.95652173913044,8.95652173913044,"Balrog"
6,2004-10-01,10.625,10.625,"Commandos"
7,2004-10-01,9.08333333333333,7.08333333333333,"DrieDoring"
8,2004-10-01,21.1428571428571,21.1428571428571,"Elveera"
9,2004-10-01,13,13,"Frisky"
10,2004-10-01,6.30434782608696,6.30434782608696,"Gattaca"
18,2004-10-01,16.9655172413793,15.1034482758621,"Lazuli"
19,2004-10-01,11.6521739130435,11.6521739130435,"Moomins"
28,2004-10-01,12.6923076923077,12.6923076923077,"Rascals"
35,2004-10-01,19.8076923076923,19.1153846153846,"Vivian"
36,2004-10-01,23.4347826086957,21.2608695652174,"Whiskers"
40,2004-10-01,13.1111111111111,13.1111111111111,"YoungOnes"
41,2004-10-01,17,13.5217391304348,"Zappa"
4,2004-11-01,8.8695652173913,8.8695652173913,"Balrog"
6,2004-11-01,10.8636363636364,10.8636363636364,"Commandos"
7,2004-11-01,10.1666666666667,7.16666666666667,"DrieDoring"
8,2004-11-01,16.0454545454545,16.0454545454545,"Elveera"
9,2004-11-01,10.1,10.1,"Frisky"
10,2004-11-01,5.05,5.05,"Gattaca"
18,2004-11-01,14.4230769230769,11.4230769230769,"Lazuli"
19,2004-11-01,12.4166666666667,11.7916666666667,"Moomins"
28,2004-11-01,10.7391304347826,10.7391304347826,"Rascals"
35,2004-11-01,18.1923076923077,16.1923076923077,"Vivian"
36,2004-11-01,27.7826086956522,20.1739130434783,"Whiskers"
40,2004-11-01,9.125,9.125,"YoungOnes"
41,2004-11-01,13.9473684210526,10.3684210526316,"Zappa"
4,2004-12-01,10.8235294117647,8.94117647058824,"Balrog"
6,2004-12-01,7.4,7.4,"Commandos"
7,2004-12-01,9.89473684210526,9.89473684210526,"DrieDoring"
8,2004-12-01,15.125,13.875,"Elveera"
9,2004-12-01,9.65,9.65,"Frisky"
10,2004-12-01,9.05,5.85,"Gattaca"
15,2004-12-01,4,4,"Jackals"
18,2004-12-01,16,15.75,"Lazuli"
19,2004-12-01,16.8695652173913,11.8695652173913,"Moomins"
28,2004-12-01,12.9473684210526,10.8947368421053,"Rascals"
35,2004-12-01,14.4782608695652,14.4782608695652,"Vivian"
36,2004-12-01,27.9375,25.6875,"Whiskers"
40,2004-12-01,9.94736842105263,9.89473684210526,"YoungOnes"
41,2004-12-01,17,17,"Zappa"
4,2005-01-01,11.6666666666667,8.83333333333333,"Balrog"
6,2005-01-01,6.72727272727273,6.72727272727273,"Commandos"
7,2005-01-01,9.33333333333333,9.08333333333333,"DrieDoring"
8,2005-01-01,18.2352941176471,13.2941176470588,"Elveera"
9,2005-01-01,13.1333333333333,10,"Frisky"
10,2005-01-01,9.92857142857143,6,"Gattaca"
15,2005-01-01,4,4,"Jackals"
18,2005-01-01,18.6923076923077,15.7692307692308,"Lazuli"
19,2005-01-01,16.7619047619048,16.7619047619048,"Moomins"
28,2005-01-01,14,11,"Rascals"
35,2005-01-01,17.1052631578947,14.8421052631579,"Vivian"
36,2005-01-01,20,17.6666666666667,"Whiskers"
40,2005-01-01,10,10,"YoungOnes"
41,2005-01-01,15.4,15.4,"Zappa"
4,2005-02-01,11,11,"Balrog"
6,2005-02-01,8.05882352941176,7,"Commandos"
7,2005-02-01,8.75,8.75,"DrieDoring"
8,2005-02-01,17.8695652173913,17.8695652173913,"Elveera"
9,2005-02-01,11.4,8.4,"Frisky"
10,2005-02-01,9.89473684210526,9.89473684210526,"Gattaca"
15,2005-02-01,4,4,"Jackals"
18,2005-02-01,16.6818181818182,13.7272727272727,"Lazuli"
19,2005-02-01,16.8125,16.8125,"Moomins"
28,2005-02-01,13.9411764705882,13.9411764705882,"Rascals"
35,2005-02-01,17.7894736842105,14.7894736842105,"Vivian"
